x,y,Cell type,CD4 intensity
560.5,41.25,Epithelium,0.870949
760.75,44.75,Epithelium,0.777028
823.0,40.5,Epithelium,0.374523
842.5,41.25,Epithelium,0.612514
698.0,43.0,Epithelium,0.565654
689.75,44.5,Epithelium,0.506685
704.25,43.25,Epithelium,0.5744
662.75,43.5,Epithelium,0.926963
849.5,44.5,Epithelium,0.4841
674.5,47.0,Epithelium,0.66957
802.5,47.5,Epithelium,1.372992
726.0,46.0,Epithelium,0.58424
858.75,46.0,Epithelium,0.675803
534.25,46.0,Epithelium,0.49105
570.0,47.5,Epithelium,0.478022
710.75,48.75,Epithelium,0.839638
780.5,47.75,Epithelium,0.518153
475.75,47.0,Epithelium,1.09663
843.25,47.75,Epithelium,0.592099
635.75,47.5,Epithelium,0.805037
547.5,51.5,Epithelium,0.78251
582.25,49.0,Epithelium,0.485169
764.5,50.75,Epithelium,1.240006
772.0,48.5,Epithelium,0.473975
796.0,52.0,Epithelium,0.906988
751.25,52.25,Epithelium,0.693424
777.0,51.75,Epithelium,0.596197
786.25,50.0,Epithelium,0.424739
860.0,53.75,Epithelium,0.673089
527.0,51.75,Epithelium,0.480286
562.25,52.5,Epithelium,0.670319
646.5,50.5,Epithelium,0.69804
742.0,53.0,Epithelium,0.551412
830.0,55.75,Epithelium,0.51568
682.0,52.0,Epithelium,2.2203
537.0,52.0,Epithelium,0.677439
504.75,60.0,Epithelium,0.810374
515.0,55.0,Epithelium,0.869002
728.5,55.5,Epithelium,0.56044
770.0,54.25,Epithelium,0.800936
817.0,56.25,Epithelium,0.550834
842.5,55.25,Epithelium,0.595179
577.25,57.25,Epithelium,0.557868
853.25,59.5,Epithelium,0.690088
613.5,57.0,Epithelium,13.690577
719.5,56.75,Epithelium,0.474296
823.5,59.25,Epithelium,0.350193
623.0,57.75,Epithelium,2.031251
805.75,59.0,Epithelium,0.863211
535.75,61.0,Epithelium,1.002882
780.75,58.25,Epithelium,0.439926
587.25,60.25,Epithelium,0.556516
771.0,59.75,Epithelium,0.522106
601.0,60.5,Epithelium,1.154486
491.25,61.25,Epithelium,0.917416
873.25,66.25,Epithelium,1.14779
794.5,62.0,Epithelium,0.939519
863.75,63.75,Epithelium,0.69869
842.25,62.25,Epithelium,0.935995
543.5,65.5,Epithelium,1.46609
604.75,65.75,Epithelium,1.250244
517.5,64.25,Epithelium,1.024114
553.0,68.25,Epithelium,2.139593
776.25,65.5,Epithelium,0.569504
561.75,66.25,Epithelium,3.638322
818.25,66.0,Epithelium,0.515809
781.0,67.5,Epithelium,0.594481
808.75,67.0,Epithelium,1.17418
828.5,66.75,Epithelium,0.551915
788.25,67.25,Epithelium,0.727135
626.25,67.0,Epithelium,0.823573
840.25,69.0,Epithelium,0.76737
488.75,70.75,Epithelium,1.129094
850.0,68.75,Epithelium,0.805099
599.25,71.5,Epithelium,0.648265
637.0,74.0,Epithelium,0.936262
824.5,71.75,Epithelium,0.561646
858.75,74.0,Epithelium,0.689125
532.25,76.25,Epithelium,1.773524
619.25,71.5,Epithelium,0.92413
796.75,71.0,Epithelium,0.704467
817.25,73.5,Epithelium,1.051319
545.25,73.0,Epithelium,1.410444
850.75,73.0,Epithelium,0.567196
581.75,74.25,Epithelium,0.835117
628.5,74.75,Epithelium,0.885188
831.25,74.75,Epithelium,0.760388
566.0,77.0,Epithelium,3.059939
808.25,79.5,Epithelium,1.443024
813.75,77.0,Epithelium,0.974876
603.0,76.25,Epithelium,0.713285
549.5,78.75,Epithelium,2.087255
798.75,79.25,Epithelium,0.63955
847.25,82.75,Epithelium,0.751779
615.25,78.75,Epithelium,1.068428
477.0,79.5,Epithelium,2.392608
627.5,84.25,Epithelium,0.928795
831.25,83.75,Epithelium,0.84394
580.25,84.75,Epithelium,0.461184
639.75,84.25,Epithelium,1.317216
561.25,85.5,Epithelium,3.180868
617.0,87.5,Epithelium,1.062928
603.0,85.25,Epithelium,0.993297
821.75,86.0,Epithelium,1.111339
501.0,87.75,Epithelium,0.859823
632.0,88.0,Epithelium,1.089923
485.25,90.0,Epithelium,2.70046
834.0,91.0,Epithelium,0.782705
542.5,91.25,Epithelium,2.967283
553.75,89.75,Epithelium,5.094244
622.5,92.0,Epithelium,0.785449
582.25,91.5,Epithelium,0.549119
594.0,89.25,Epithelium,0.683272
475.25,92.25,Epithelium,1.925902
608.5,93.5,Epithelium,0.90207
527.5,94.5,Epithelium,0.609774
638.5,94.75,Epithelium,1.32026
513.5,96.75,Epithelium,0.852174
560.25,98.0,Epithelium,3.516881
585.75,97.25,Epithelium,0.611226
595.75,96.25,Epithelium,0.623395
624.0,101.25,Epithelium,0.998703
776.75,95.25,Epithelium,0.38963
784.25,96.0,Epithelium,0.400722
766.75,97.5,Epithelium,0.834284
477.75,102.25,Epithelium,1.981584
496.25,100.0,Epithelium,1.380972
794.75,103.5,Epithelium,0.515441
826.0,97.5,Epithelium,0.785335
665.0,100.75,Epithelium,0.611376
589.75,103.75,Epithelium,0.534307
774.5,102.75,Epithelium,0.506648
599.5,102.75,Epithelium,0.605267
608.75,103.25,Epithelium,0.521465
786.5,102.25,Epithelium,0.704202
759.25,104.25,Epithelium,0.753114
648.0,104.5,Epithelium,1.433744
804.75,102.25,Epithelium,0.746264
491.75,105.5,Epithelium,1.358284
680.75,104.75,Epithelium,1.596812
777.75,107.75,Epithelium,0.542875
504.75,108.0,Epithelium,0.723591
512.5,108.25,Epithelium,0.478639
628.5,109.5,Epithelium,0.638682
585.25,108.75,Epithelium,0.713898
800.0,111.25,Epithelium,0.628082
657.75,112.25,Epithelium,1.677841
705.5,112.5,Epithelium,2.146909
664.75,111.5,Epithelium,2.648692
718.75,110.75,Epithelium,1.01874
731.75,112.5,Epithelium,1.3249
812.0,111.25,Epithelium,0.928139
649.0,113.25,Epithelium,1.098573
681.75,114.5,Epithelium,3.245892
519.5,113.0,Epithelium,0.96699
672.25,112.5,Epithelium,3.598033
616.75,114.25,Epithelium,0.696742
770.5,114.25,Epithelium,0.752863
575.75,115.25,Epithelium,0.68706
498.75,116.75,Epithelium,0.874671
481.25,118.75,Epithelium,1.152388
744.0,119.25,Epithelium,0.783944
722.25,120.0,Epithelium,1.440477
782.5,120.25,Epithelium,0.737768
813.0,121.25,Epithelium,0.745534
604.0,120.5,Epithelium,0.467434
624.0,123.75,Epithelium,0.532376
644.25,122.0,Epithelium,0.620586
501.0,125.25,Epithelium,1.792705
540.75,127.5,Epithelium,0.67768
699.75,122.5,Epithelium,1.269947
708.5,124.0,Epithelium,1.044098
756.5,120.25,Epithelium,1.058998
518.5,122.75,Epithelium,1.038922
688.0,123.0,Epithelium,1.098939
674.5,125.75,Epithelium,1.248849
595.0,125.5,Epithelium,0.510213
491.0,124.5,Epithelium,2.626557
824.0,123.25,Epithelium,0.748875
748.25,126.25,Epithelium,0.833616
654.5,126.25,Epithelium,0.921607
664.0,126.5,Epithelium,1.392529
614.5,130.0,Epithelium,0.472677
696.25,129.75,Epithelium,0.809651
569.75,129.25,Epithelium,0.757838
752.75,130.25,Epithelium,0.793766
633.0,128.75,Epithelium,0.654855
736.75,128.0,Epithelium,0.913703
798.5,128.0,Epithelium,0.808418
818.75,129.0,Epithelium,0.793317
561.0,129.25,Epithelium,0.848368
604.25,131.75,Epithelium,0.467658
644.5,132.25,Epithelium,0.82746
689.25,131.5,Epithelium,1.07169
511.0,130.25,Epithelium,1.551822
824.5,132.5,Epithelium,0.41909
575.75,133.25,Epithelium,0.449544
550.25,135.25,Epithelium,0.93475
709.5,133.5,Epithelium,0.651481
677.75,134.0,Epithelium,1.910037
651.25,136.0,Epithelium,0.658779
760.5,136.75,Epithelium,0.630653
772.0,135.75,Epithelium,0.555783
792.75,140.25,Epithelium,0.93461
589.25,134.0,Epithelium,0.434218
659.0,135.25,Epithelium,1.42582
721.75,137.75,Epithelium,0.417168
744.25,135.25,Epithelium,1.043989
515.5,136.0,Epithelium,1.120295
780.5,137.5,Epithelium,0.815526
506.75,136.0,Epithelium,1.751318
597.75,139.25,Epithelium,0.315519
832.5,138.25,Epithelium,0.420818
497.25,140.25,Epithelium,2.22696
526.0,140.25,Epithelium,0.883493
579.25,139.5,Epithelium,0.472944
567.0,146.75,Epithelium,0.687901
605.75,139.75,Epithelium,0.57376
737.5,141.75,Epithelium,0.576811
637.5,139.5,Epithelium,0.485417
535.0,140.25,Epithelium,0.463962
589.25,142.0,Epithelium,0.473015
611.75,142.75,Epithelium,0.562579
619.0,141.75,Epithelium,0.313844
823.75,142.75,Epithelium,0.684032
697.5,144.5,Epithelium,0.641467
670.0,145.75,Epithelium,0.951028
506.25,143.75,Epithelium,2.208352
545.0,143.25,Epithelium,0.63228
684.25,143.5,Epithelium,1.238472
624.75,144.0,Epithelium,0.588302
710.0,142.75,Epithelium,0.533011
749.75,145.5,Epithelium,0.647979
676.25,145.0,Epithelium,0.79017
596.0,146.5,Epithelium,0.413958
832.5,146.25,Epithelium,0.821111
534.75,148.75,Epithelium,0.493597
813.5,150.0,Epithelium,0.946279
514.75,146.0,Epithelium,1.307829
662.0,146.75,Epithelium,0.504625
761.75,146.25,Epithelium,0.55363
774.75,148.75,Epithelium,0.63131
554.5,152.0,Epithelium,0.738827
583.25,148.75,Epithelium,0.617561
717.25,150.25,Epithelium,0.668357
633.25,146.25,Epithelium,0.53117
839.0,149.25,Epithelium,0.680404
526.0,151.75,Epithelium,1.377232
503.0,149.5,Epithelium,1.089002
743.0,153.5,Epithelium,0.611721
823.25,149.25,Epithelium,0.707076
615.75,150.75,Epithelium,0.422097
634.0,151.25,Epithelium,0.365753
621.5,155.0,Epithelium,0.425059
647.0,157.5,Epithelium,0.682519
762.75,153.75,Epithelium,0.513356
513.25,157.5,Epithelium,1.161339
802.0,154.0,Epithelium,1.119501
705.5,156.5,Epithelium,0.573429
830.0,154.25,Epithelium,1.062402
823.0,156.25,Epithelium,0.514295
604.5,156.25,Epithelium,0.43439
596.0,156.5,Epithelium,0.504154
676.75,155.0,Epithelium,0.345774
688.25,159.5,Epithelium,0.692341
629.75,159.25,Epithelium,0.630641
696.5,159.5,Epithelium,0.715506
840.0,158.75,Epithelium,0.789989
614.0,159.75,Epithelium,0.525646
733.5,159.5,Epithelium,0.398357
561.25,159.75,Epithelium,0.848766
722.5,161.5,Epithelium,0.508153
768.25,162.25,Epithelium,0.591108
782.5,160.0,Epithelium,0.521583
591.75,160.75,Epithelium,0.668651
715.0,162.5,Epithelium,0.540206
679.5,162.5,Epithelium,0.50239
636.25,162.0,Epithelium,0.797514
669.25,162.5,Epithelium,0.373291
829.0,162.5,Epithelium,0.661839
659.5,163.0,Epithelium,0.513246
816.0,163.25,Epithelium,0.704849
842.0,164.25,Epithelium,0.66962
728.25,165.5,Epithelium,0.517899
597.25,168.5,Epithelium,1.070674
650.75,167.75,Epithelium,1.561514
822.75,164.5,Epithelium,0.514122
552.0,166.25,Epithelium,0.847739
709.25,166.5,Epithelium,0.576691
585.75,166.75,Epithelium,0.828087
760.0,167.5,Epithelium,0.470066
629.5,170.25,Epithelium,1.280313
536.75,168.0,Epithelium,1.09984
829.25,170.0,Epithelium,0.7489
680.25,171.0,Epithelium,0.571446
617.5,170.5,Epithelium,0.386747
737.25,173.25,Epithelium,0.463486
777.0,170.5,Epithelium,0.372917
568.75,172.5,Epithelium,0.634539
636.75,176.0,Epithelium,1.13349
668.75,173.0,Epithelium,0.849191
722.75,172.25,Epithelium,0.538942
837.25,173.5,Epithelium,0.595139
845.0,174.5,Epithelium,0.542779
587.0,176.25,Epithelium,1.198891
647.5,175.0,Epithelium,1.366308
708.75,175.5,Epithelium,0.765417
767.25,175.5,Epithelium,0.638902
789.0,178.25,Epithelium,0.658705
552.5,176.0,Epithelium,1.404733
662.75,178.25,Epithelium,0.794798
693.5,177.5,Epithelium,0.765301
576.25,182.0,Epithelium,0.675227
802.5,179.25,Epithelium,0.394579
827.5,178.75,Epithelium,1.083954
544.75,179.25,Epithelium,1.769409
777.5,180.0,Epithelium,0.395034
833.25,181.25,Epithelium,0.592413
725.5,183.5,Epithelium,0.556202
771.5,182.25,Epithelium,0.504681
701.5,181.75,Epithelium,0.798167
554.75,185.75,Epithelium,1.657411
679.25,184.25,Epithelium,0.919349
846.5,184.0,Epithelium,0.716655
593.25,189.0,Epithelium,2.468956
743.0,185.5,Epithelium,0.490926
735.0,185.5,Epithelium,0.623711
837.25,186.5,Epithelium,0.633872
669.0,188.75,Epithelium,0.840108
650.5,192.25,Epithelium,1.312746
716.5,186.25,Epithelium,0.814659
546.0,188.5,Epithelium,1.563085
799.0,189.25,Epithelium,0.848534
660.25,190.0,Epithelium,1.029533
705.25,186.75,Epithelium,0.914417
828.5,187.75,Epithelium,0.705606
779.75,190.0,Epithelium,0.454929
691.5,189.75,Epithelium,0.801527
845.5,192.0,Epithelium,1.122086
727.75,193.75,Epithelium,1.122635
564.25,193.75,Epithelium,1.631613
851.5,193.5,Epithelium,0.60379
708.75,195.0,Epithelium,0.952655
719.75,195.75,Epithelium,1.543584
678.5,194.5,Epithelium,0.759208
830.25,196.75,Epithelium,1.313855
748.0,195.0,Epithelium,0.405822
782.0,199.0,Epithelium,0.54731
841.0,198.0,Epithelium,1.28071
693.75,199.75,Epithelium,1.211921
591.5,201.5,Epithelium,1.710119
564.5,200.0,Epithelium,1.586639
572.5,199.0,Epithelium,1.375975
664.5,204.5,Epithelium,0.829579
682.75,200.0,Epithelium,0.792209
737.75,205.0,Epithelium,1.705089
800.0,200.25,Epithelium,1.366111
603.75,204.0,Epithelium,1.562484
788.0,203.25,Epithelium,0.635824
855.75,202.0,Epithelium,0.75863
581.25,203.0,Epithelium,6.824762
746.25,202.75,Epithelium,0.660216
846.5,205.75,Epithelium,0.847086
713.0,207.25,Epithelium,0.868889
829.25,205.75,Epithelium,0.989722
571.5,208.5,Epithelium,6.427313
702.0,207.5,Epithelium,1.107133
803.75,210.75,Epithelium,0.509334
682.75,210.0,Epithelium,0.370657
748.75,207.75,Epithelium,0.564919
759.5,210.0,Epithelium,0.790494
503.0,210.75,Epithelium,0.631363
584.75,212.5,Epithelium,6.266471
657.25,212.25,Epithelium,1.45408
834.75,209.0,Epithelium,0.577002
856.75,211.25,Epithelium,0.90868
672.0,214.5,Epithelium,0.681482
830.75,215.25,Epithelium,0.576649
754.5,213.0,Epithelium,0.730013
719.75,214.5,Epithelium,1.153843
705.5,219.0,Epithelium,1.10975
570.0,217.75,Epithelium,5.592677
608.5,216.5,Epithelium,1.369049
747.75,219.75,Epithelium,1.107396
601.25,215.75,Epithelium,0.949301
727.5,218.5,Epithelium,1.053935
782.5,217.25,Epithelium,0.941611
507.5,217.25,Epithelium,1.047212
579.5,217.75,Epithelium,8.821968
690.75,216.75,Epithelium,0.381311
597.75,219.25,Epithelium,0.691484
648.5,218.5,Epithelium,1.928321
839.0,221.0,Epithelium,0.59123
714.75,217.5,Epithelium,1.345956
487.25,220.0,Epithelium,0.662463
798.25,220.5,Epithelium,0.982074
853.5,219.0,Epithelium,0.465261
499.25,223.0,Epithelium,0.489678
625.5,221.0,Epithelium,0.901804
757.5,222.0,Epithelium,0.757174
641.0,224.25,Epithelium,0.927253
827.25,224.75,Epithelium,0.564186
513.25,223.75,Epithelium,0.6946
608.0,227.75,Epithelium,2.265379
786.75,226.5,Epithelium,1.279109
808.25,227.5,Epithelium,1.105709
661.25,224.75,Epithelium,0.576237
734.0,222.5,Epithelium,1.058996
753.0,226.0,Epithelium,1.012664
694.5,227.25,Epithelium,0.426258
715.75,225.0,Epithelium,1.188205
856.0,226.5,Epithelium,0.63535
844.0,226.75,Epithelium,0.723642
631.5,227.5,Epithelium,1.275712
672.75,228.75,Epithelium,0.585104
817.25,226.5,Epithelium,1.220672
504.0,227.0,Epithelium,0.560944
578.5,230.0,Epithelium,1.698067
723.5,229.5,Epithelium,1.057036
733.75,230.25,Epithelium,1.266776
638.5,232.5,Epithelium,0.916007
684.75,230.25,Epithelium,0.501944
511.75,232.75,Epithelium,0.66426
659.75,232.5,Epithelium,0.49541
864.0,233.0,Epithelium,0.642153
501.75,234.5,Epithelium,0.57566
798.25,232.5,Epithelium,0.719929
842.5,235.25,Epithelium,0.620244
621.5,235.0,Epithelium,1.30631
744.0,237.0,Epithelium,1.118306
792.75,234.25,Epithelium,0.809827
689.75,236.75,Epithelium,0.34135
803.5,236.75,Epithelium,0.648052
851.25,234.0,Epithelium,0.573068
611.75,237.25,Epithelium,1.167735
633.0,241.25,Epithelium,0.813125
649.75,236.25,Epithelium,0.520249
681.75,238.0,Epithelium,0.476875
705.5,238.0,Epithelium,0.790491
585.5,239.0,Epithelium,1.399458
696.5,238.5,Epithelium,0.628512
668.5,241.0,Epithelium,0.573862
725.0,238.25,Epithelium,1.161101
489.25,239.25,Epithelium,7.650725
508.75,238.75,Epithelium,0.418024
755.5,239.25,Epithelium,0.715995
828.25,239.5,Epithelium,0.552108
794.25,241.25,Epithelium,0.8156
852.0,243.0,Epithelium,0.771681
533.25,244.25,Epithelium,0.568878
866.75,244.5,Epithelium,0.677595
752.5,244.0,Epithelium,0.656704
688.75,245.25,Epithelium,0.462484
680.0,245.5,Epithelium,0.564107
502.75,244.25,Epithelium,0.511673
650.75,245.0,Epithelium,0.413831
543.5,244.25,Epithelium,0.611141
796.75,246.75,Epithelium,0.932964
806.5,245.75,Epithelium,0.824375
697.5,247.75,Epithelium,0.88413
600.0,248.75,Epithelium,0.894562
588.75,248.5,Epithelium,1.937896
523.5,250.5,Epithelium,2.490729
799.75,250.25,Epithelium,0.910315
816.5,250.25,Epithelium,0.9555
826.0,250.5,Epithelium,0.705948
850.0,251.75,Epithelium,0.764357
541.25,253.75,Epithelium,0.610821
609.0,253.75,Epithelium,0.83043
669.75,252.75,Epithelium,0.545008
706.25,253.5,Epithelium,1.783451
556.75,251.5,Epithelium,0.509975
577.0,249.0,Epithelium,0.89247
858.25,254.0,Epithelium,0.941546
501.75,252.75,Epithelium,0.673688
645.0,250.5,Epithelium,0.494429
494.5,252.25,Epithelium,8.356437
618.75,252.25,Epithelium,0.69669
804.25,256.5,Epithelium,0.57835
581.75,254.5,Epithelium,1.109578
760.25,254.0,Epithelium,0.540168
572.25,255.0,Epithelium,0.774803
625.0,258.75,Epithelium,0.837337
656.25,257.25,Epithelium,0.383887
872.25,258.0,Epithelium,0.73476
550.75,258.0,Epithelium,0.74575
637.25,259.75,Epithelium,1.256256
646.25,257.5,Epithelium,0.632049
615.25,260.25,Epithelium,1.432335
573.75,260.75,Epithelium,0.704814
811.25,261.0,Epithelium,0.831033
525.25,264.5,Epithelium,1.310189
692.5,263.25,Epithelium,0.933871
817.75,259.5,Epithelium,0.838187
860.5,262.0,Epithelium,0.566703
563.25,261.5,Epithelium,0.879563
681.25,261.5,Epithelium,0.657519
762.75,260.75,Epithelium,0.506431
537.5,263.5,Epithelium,0.658537
582.25,267.25,Epithelium,1.123776
598.75,263.0,Epithelium,1.024576
668.75,263.5,Epithelium,0.541602
753.25,263.5,Epithelium,0.502993
824.75,264.25,Epithelium,1.0843
648.0,265.5,Epithelium,0.567708
815.75,266.0,Epithelium,0.776665
628.25,265.75,Epithelium,4.770168
771.5,265.25,Epithelium,0.803561
659.25,269.25,Epithelium,0.491414
867.25,268.75,Epithelium,0.73694
685.75,269.0,Epithelium,0.650431
759.0,269.5,Epithelium,0.687879
781.0,268.25,Epithelium,0.933584
550.5,273.75,Epithelium,1.074333
565.75,273.25,Epithelium,0.732877
668.25,273.5,Epithelium,0.397518
858.25,272.0,Epithelium,0.5124
680.5,274.5,Epithelium,0.528353
831.25,273.0,Epithelium,0.671764
595.75,272.5,Epithelium,1.615881
638.0,273.0,Epithelium,0.947154
645.5,276.75,Epithelium,0.7937
771.75,273.5,Epithelium,0.555593
752.75,277.25,Epithelium,0.415094
589.5,277.5,Epithelium,2.083246
628.5,279.0,Epithelium,0.745057
779.5,278.25,Epithelium,0.62793
576.0,280.25,Epithelium,0.536621
769.25,279.5,Epithelium,0.522779
551.75,279.75,Epithelium,1.158848
800.0,280.75,Epithelium,0.578325
870.25,280.0,Epithelium,0.744159
760.75,279.75,Epithelium,0.446543
688.0,285.0,Epithelium,0.436521
567.5,284.5,Epithelium,0.779587
597.75,286.5,Epithelium,1.742104
833.75,285.5,Epithelium,0.828719
663.5,284.25,Epithelium,0.496635
556.75,283.5,Epithelium,0.841898
822.5,282.5,Epithelium,0.880228
676.75,285.5,Epithelium,0.911621
796.25,284.5,Epithelium,0.450612
773.0,290.75,Epithelium,0.482519
789.75,288.75,Epithelium,0.559059
543.75,287.5,Epithelium,1.172303
764.0,287.75,Epithelium,0.378277
640.5,286.75,Epithelium,1.225246
758.0,289.0,Epithelium,0.394498
582.25,290.5,Epithelium,0.768569
807.5,288.25,Epithelium,0.503636
648.5,287.5,Epithelium,0.848777
747.25,289.5,Epithelium,0.53786
669.5,295.25,Epithelium,0.787021
753.0,290.0,Epithelium,0.418143
823.5,291.5,Epithelium,0.754602
564.75,294.5,Epithelium,1.026627
797.25,293.25,Epithelium,0.638372
540.5,293.25,Epithelium,0.66438
633.25,292.75,Epithelium,1.109141
780.25,296.25,Epithelium,0.73393
645.5,296.0,Epithelium,0.724498
844.25,296.25,Epithelium,0.51611
678.0,296.5,Epithelium,1.08704
773.75,297.0,Epithelium,0.487064
556.0,297.25,Epithelium,0.925445
601.25,296.25,Epithelium,1.175407
805.5,297.0,Epithelium,0.396054
743.25,298.25,Epithelium,0.729043
548.25,296.75,Epithelium,0.866003
755.5,299.75,Epithelium,0.501118
668.5,302.75,Epithelium,1.086135
542.75,302.5,Epithelium,0.760427
629.0,301.5,Epithelium,1.065929
638.5,304.25,Epithelium,0.689011
816.75,301.5,Epithelium,0.432668
776.25,304.0,Epithelium,0.576527
865.25,304.0,Epithelium,1.032487
650.0,302.5,Epithelium,0.970827
747.75,302.5,Epithelium,0.681041
790.0,303.75,Epithelium,0.445952
660.5,308.25,Epithelium,0.736678
493.25,305.0,Epithelium,0.357943
510.0,304.5,Epithelium,0.338324
595.5,307.5,Epithelium,2.596359
767.0,307.5,Epithelium,1.640633
808.5,305.5,Epithelium,0.537982
841.5,311.5,Epithelium,0.588368
567.75,311.5,Epithelium,0.731639
855.25,313.0,Epithelium,0.591018
498.75,311.0,Epithelium,0.422569
627.0,310.0,Epithelium,1.093866
576.25,308.0,Epithelium,1.623428
651.0,311.5,Epithelium,0.827434
484.25,310.0,Epithelium,0.320357
557.0,308.75,Epithelium,0.960264
508.75,315.75,Epithelium,1.0414
523.75,313.0,Epithelium,0.684075
548.0,312.75,Epithelium,0.518602
669.25,315.75,Epithelium,0.892508
591.25,315.75,Epithelium,2.182643
874.25,313.25,Epithelium,1.016042
806.0,315.25,Epithelium,0.752514
815.75,312.75,Epithelium,0.627533
582.5,319.0,Epithelium,1.836985
557.25,318.25,Epithelium,0.594453
486.0,318.5,Epithelium,0.677362
640.25,315.5,Epithelium,0.582383
829.75,321.25,Epithelium,0.417227
625.75,317.75,Epithelium,0.664998
649.75,320.0,Epithelium,0.551381
818.0,318.25,Epithelium,0.572571
633.25,319.0,Epithelium,0.561543
660.0,322.25,Epithelium,0.675447
846.75,319.75,Epithelium,0.574996
618.5,318.75,Epithelium,1.847743
501.0,320.0,Epithelium,0.715772
815.25,325.0,Epithelium,0.64412
836.75,322.25,Epithelium,0.475348
494.75,323.0,Epithelium,0.62194
519.75,322.25,Epithelium,0.576455
642.0,323.5,Epithelium,0.560315
614.75,326.75,Epithelium,3.087449
530.25,325.0,Epithelium,0.752589
625.5,328.5,Epithelium,1.498919
632.5,327.5,Epithelium,1.177353
503.5,327.5,Epithelium,0.918691
512.75,329.0,Epithelium,0.819056
865.25,327.0,Epithelium,1.182807
710.5,328.75,Epithelium,0.490013
539.75,330.25,Epithelium,0.401533
492.0,330.5,Epithelium,0.635127
593.5,326.5,Epithelium,0.491154
649.5,331.5,Epithelium,0.631999
658.25,328.25,Epithelium,0.990243
697.5,330.25,Epithelium,0.526722
608.25,330.75,Epithelium,1.906977
836.75,331.5,Epithelium,0.808268
523.75,329.75,Epithelium,0.914317
602.25,334.0,Epithelium,0.968042
640.0,332.0,Epithelium,0.992744
828.0,335.0,Epithelium,0.503323
842.75,333.25,Epithelium,0.595106
500.5,335.0,Epithelium,1.408695
864.5,334.5,Epithelium,0.857783
