object_id,x,y,object_type,Celltype,TCM contributions,Cell centres
1902,226.4395901185,494.6493818546,point,B,,True
1903,134.3567184855,445.927536359,point,A,,True
1904,158.769604591,400.1457534761,point,A,,True
1905,191.5944571901,507.4555096927,point,A,,True
1906,221.9385325632,487.9657918782,point,B,,True
1907,180.2072510401,510.6447805789,point,A,,True
1908,134.6765472975,454.0850295869,point,B,,True
1909,179.6631076855,489.881655971,point,A,,True
1910,131.3256334954,460.8148061841,point,A,,True
1911,199.6927396115,504.4986187389,point,B,,True
1912,147.7876935472,483.0779313935,point,B,,True
1913,130.6499704241,432.8737852803,point,A,,True
1914,216.9992672877,433.2791138533,point,A,,True
1915,220.7172273563,424.1696549016,point,B,,True
1916,130.6649066971,471.7341911876,point,B,,True
1917,241.0212762268,445.2547947199,point,A,,True
1918,220.8174795059,446.7683958266,point,B,,True
1919,148.9886225986,410.1236310514,point,A,,True
1920,205.7710238185,509.4211373853,point,B,,True
1921,139.8610523683,472.4913007524,point,A,,True
1922,134.2752280462,463.3958170721,point,A,,True
1923,112.0459382131,441.7961492827,point,B,,True
1924,128.1472605586,457.7811971477,point,B,,True
1925,158.8760989957,382.8403229092,point,B,,True
1926,220.7659305595,437.1828429078,point,B,,True
1927,117.5126148582,486.1317489343,point,A,,True
1928,150.638838113,413.8251863296,point,B,,True
1929,175.022756747,506.2687779133,point,B,,True
1930,185.9329073922,515.2247400947,point,A,,True
1931,178.5951432981,494.5434958927,point,B,,True
1932,135.4136370607,473.175736177,point,B,,True
1933,200.8874232248,511.0039378108,point,B,,True
1934,216.3482708294,460.3188262985,point,A,,True
1935,132.850252818,491.3148596427,point,A,,True
1936,132.8805409726,444.7883461729,point,A,,True
1937,196.3486669548,493.8724087887,point,B,,True
1938,144.1772973581,504.5728345517,point,A,,True
1939,130.548481202,426.9662254904,point,A,,True
1940,228.8502158795,411.8046516587,point,A,,True
1941,115.621357275,435.5288880218,point,A,,True
1942,163.5356488284,392.8154187835,point,B,,True
1943,131.8572822641,463.4230976636,point,B,,True
1944,144.7572358432,477.56495812,point,B,,True
1945,115.1106603472,431.2403126971,point,A,,True
1946,144.2065525437,413.8181236435,point,B,,True
1947,176.4325057135,495.1812010861,point,B,,True
1948,119.8021799082,473.813411749,point,A,,True
1949,128.305583309,448.6459696046,point,A,,True
1950,126.8587647947,420.7067912512,point,B,,True
1951,151.6842299011,414.8352321395,point,B,,True
1952,127.0750735713,454.0410917855,point,B,,True
1953,157.1476658384,492.3760684896,point,B,,True
1954,213.3227033395,400.8595445957,point,B,,True
1955,194.9887291367,405.3603628719,point,B,,True
1956,218.3695892232,448.0315213017,point,A,,True
1957,214.6052443078,470.7302967807,point,B,,True
1958,215.1020040264,439.8371792244,point,B,,True
1959,209.0529792959,416.1018707315,point,A,,True
1960,137.3785785384,508.4403919927,point,A,,True
1961,131.6548114695,444.6007665694,point,B,,True
1962,241.5048451492,456.7440390891,point,B,,True
1963,241.2862930038,471.5133107662,point,A,,True
1964,161.692709948,491.882443548,point,B,,True
1965,211.9343352922,427.9906485995,point,B,,True
1966,206.3579101527,421.1287781797,point,A,,True
1967,163.5664085958,405.2087930158,point,A,,True
1968,135.5149662068,487.2271305029,point,B,,True
1969,148.5961166788,501.034401404,point,A,,True
1970,175.7454687297,494.6114913441,point,B,,True
1971,171.7766623623,519.2140443779,point,A,,True
1972,202.1031869886,414.1175636816,point,A,,True
1973,122.1207692792,467.9875005174,point,B,,True
1974,235.8476300376,420.088841229,point,B,,True
1975,228.4215127625,414.8777873995,point,A,,True
1976,111.221135615,431.1813150025,point,A,,True
1977,118.1061005612,435.2756821501,point,B,,True
1978,120.7738174373,471.7896174381,point,A,,True
1979,122.2643941072,467.686537967,point,B,,True
1980,164.3620021472,494.0338724437,point,A,,True
1981,218.6533048542,443.4676831434,point,B,,True
1982,193.6689596229,514.6714044355,point,A,,True
1983,227.5998516903,421.5349772504,point,B,,True
1984,149.5667782003,417.4398645511,point,A,,True
1985,157.6341837137,487.9118547212,point,B,,True
1986,116.5851618517,448.022124661,point,B,,True
1987,146.1213703584,396.8558313946,point,B,,True
1988,199.5730923773,391.6811059424,point,A,,True
1989,213.0248206794,435.7822667646,point,B,,True
1990,129.5334265801,469.3717456585,point,A,,True
1991,137.1917250968,424.8044330482,point,A,,True
1992,216.0552173461,502.7366408286,point,B,,True
1993,189.0467943215,518.2220261178,point,A,,True
1994,223.4363877033,427.8594694387,point,A,,True
1995,168.9620707977,381.3106505525,point,B,,True
1996,165.3768931556,513.1925837947,point,A,,True
1997,225.1611054951,478.2137926707,point,B,,True
1998,230.8566639317,479.8094612562,point,A,,True
1999,227.103287035,411.5819208615,point,A,,True
2000,183.1842409767,393.6614824025,point,B,,True
2001,158.6247826901,487.8927442009,point,A,,True
2002,185.6053529781,408.7591912431,point,A,,True
2003,226.1995659473,425.5215609597,point,B,,True
2004,152.5942312643,400.1681293214,point,B,,True
2005,149.6861858917,490.9014502796,point,B,,True
2006,182.9764985943,399.9625531863,point,A,,True
2007,228.408519087,439.4291651815,point,A,,True
2008,167.1645957829,397.0657586161,point,A,,True
2009,241.3674366364,438.1927168728,point,B,,True
2010,236.7682667507,450.9037130887,point,A,,True
2011,173.3075063553,502.96647142,point,B,,True
2012,107.9567312957,450.3889449206,point,A,,True
2013,120.7177137858,438.3051091202,point,A,,True
2014,190.5630214465,501.1134301859,point,A,,True
2015,203.3625487643,485.4497567265,point,B,,True
2016,149.2968492667,395.7910244335,point,A,,True
2017,153.8441598511,415.6905529549,point,A,,True
2018,121.7274819714,440.2000019689,point,B,,True
2019,186.34376846,385.6944375372,point,A,,True
2020,136.4981657956,410.6904985611,point,A,,True
2021,215.0439703054,485.648537661,point,B,,True
2022,239.4656367027,451.7357015685,point,A,,True
2023,215.5745662193,430.2927190952,point,A,,True
2024,156.3606918393,412.2905689277,point,A,,True
2025,227.9381923783,453.4330967297,point,A,,True
2026,212.4321077083,471.8632611977,point,A,,True
2027,204.1285280995,408.4880677731,point,A,,True
2028,223.5367353141,469.9778031405,point,A,,True
2029,203.1580324046,414.914234256,point,B,,True
2030,112.0062164884,473.8799574839,point,B,,True
2031,228.0592631305,431.1684440858,point,A,,True
2032,144.7092224957,421.698070621,point,B,,True
2033,198.3544241465,504.1300139706,point,A,,True
2034,143.6989242552,505.1456606098,point,A,,True
2035,178.8737810609,400.5991934736,point,B,,True
2036,15.8300755001,657.7711621483,point,B,,True
2037,42.1682609839,559.9725204097,point,B,,True
2038,49.5000786256,567.2463833453,point,A,,True
2039,46.2226723932,584.3202048579,point,B,,True
2040,54.3605894649,565.7794147946,point,A,,True
2041,47.260866135,584.6679658717,point,B,,True
2042,46.5129767629,607.3217831079,point,B,,True
2043,53.8883073768,584.2752285934,point,B,,True
2044,45.0703857747,565.5040999612,point,B,,True
2045,39.0622156458,609.7947354912,point,A,,True
2046,49.3708449677,617.1561863435,point,A,,True
2047,22.5506022523,555.0221161826,point,A,,True
2048,26.7496748508,557.4789771659,point,A,,True
2049,59.9778397752,627.777458322,point,B,,True
2050,63.5957237296,623.8693367184,point,B,,True
2051,24.0055516774,654.9363543097,point,A,,True
2052,8.429322076,653.5177672277,point,A,,True
2053,19.0221717647,636.5459134977,point,A,,True
2054,11.4706849423,538.1399429384,point,A,,True
2055,40.537289249,607.195145747,point,A,,True
2056,24.0635041379,635.0582461824,point,B,,True
2057,12.0858263947,638.9534128394,point,A,,True
2058,15.4815383527,540.8281868625,point,A,,True
2059,25.3538313588,637.7670971776,point,A,,True
2060,57.0015447871,568.318460689,point,B,,True
2061,62.0243684524,589.7040209863,point,B,,True
2062,43.2117146698,603.7380400692,point,B,,True
2063,17.9604197692,664.1517354362,point,A,,True
2064,27.0939544359,546.8877437997,point,B,,True
2065,46.2323284698,621.4906602021,point,A,,True
2066,20.8101794506,650.9254336513,point,A,,True
2067,35.1224403185,651.4231377074,point,A,,True
2068,5.7347022409,549.1490680686,point,B,,True
2069,67.1049488623,590.9973310744,point,B,,True
2070,9.9663045875,556.6856384062,point,A,,True
2071,48.7705804559,638.6966103411,point,A,,True
2072,39.0005059982,556.906352936,point,A,,True
2073,31.7803275096,660.3718679643,point,A,,True
2074,2.1494342766,656.2485878982,point,A,,True
2075,30.6247525156,637.7171641222,point,A,,True
2076,10.089196195,638.9633806409,point,B,,True
2077,43.1508310992,565.9394204918,point,B,,True
2078,27.6671108527,552.7035418116,point,A,,True
2079,36.3738569468,644.7427550258,point,B,,True
2080,63.8107355016,572.7882583503,point,B,,True
2081,68.7629829496,594.7276111913,point,A,,True
2082,48.9360112608,593.4120566918,point,B,,True
2083,54.8124187156,583.7418449608,point,A,,True
2084,36.6281552222,541.8698777465,point,B,,True
2085,34.0280097432,649.255023667,point,A,,True
2086,58.0941905885,616.4733224,point,B,,True
2087,37.5794602386,650.2470615488,point,A,,True
2088,9.9882850559,655.8743021609,point,A,,True
2089,30.4120930075,560.6858058087,point,B,,True
2090,7.9195607411,536.4450841489,point,B,,True
2091,1.8988863001,668.2610146103,point,B,,True
2092,32.4480320992,652.1293878332,point,A,,True
2093,5.6528373698,640.9062411551,point,A,,True
2094,48.5042814838,570.3584861292,point,A,,True
2095,41.9435906207,655.5352496119,point,A,,True
2096,4.346185206,663.8027397928,point,B,,True
2097,32.071298091,655.8636068588,point,A,,True
2098,6.5601554598,547.7088868174,point,B,,True
2099,8.4427871514,644.9999726298,point,A,,True
2100,29.7976349153,543.7663933533,point,B,,True
2101,6.8976118139,642.8914989114,point,B,,True
2102,5.5844584112,654.9859613619,point,A,,True
2103,17.4112069192,659.6009879988,point,A,,True
2104,46.8134353169,596.1233446583,point,B,,True
2105,54.7473313124,571.0823839676,point,B,,True
2106,43.1517108035,548.4553905817,point,B,,True
2107,51.3148728473,563.6822248926,point,B,,True
2108,54.342618985,621.5961601054,point,B,,True
2109,42.4878546467,642.4920836419,point,A,,True
2110,19.8942546439,665.7691493082,point,A,,True
2111,508.20760361,68.2760752781,point,A,,True
2112,576.6179975208,64.6105079545,point,A,,True
2113,517.00941002,82.2656144624,point,A,,True
2114,521.1950141892,84.3167746591,point,B,,True
2115,534.9693931413,65.2758722025,point,A,,True
2116,565.7771471262,50.4582810137,point,B,,True
2117,453.4481942989,16.3302457879,point,A,,True
2118,575.9842039807,26.4408982587,point,A,,True
2119,534.4819757949,72.0210799564,point,B,,True
2120,553.0604272574,58.540196076,point,A,,True
2121,470.2223908959,3.4481845794,point,B,,True
2122,481.8191708808,64.9999292352,point,A,,True
2123,472.122516194,38.2759846933,point,A,,True
2124,558.6800252418,76.7976341618,point,B,,True
2125,507.8918734057,67.7222562614,point,B,,True
2126,541.5361065938,88.1861816348,point,B,,True
2127,524.6396585906,90.8010216001,point,B,,True
2128,527.7341333948,81.4827173698,point,A,,True
2129,461.4881973125,25.365790065,point,A,,True
2130,576.4676131384,21.1091394331,point,B,,True
2131,543.4235449329,61.1960771482,point,A,,True
2132,482.9198258978,41.0609652372,point,B,,True
2133,485.6595676071,50.3418553699,point,B,,True
2134,545.7499837327,64.858282306,point,A,,True
2135,566.8585336141,65.0155789533,point,B,,True
2136,525.6324815449,65.1665986115,point,B,,True
2137,464.9296392907,53.1198620679,point,A,,True
2138,575.3014323922,42.3675006189,point,A,,True
2139,564.7676891823,42.9971158333,point,B,,True
2140,452.4942627323,42.3122432314,point,A,,True
2141,566.4423487485,11.9761943582,point,B,,True
2142,564.4830141234,48.7938983098,point,A,,True
2143,482.1270495937,10.0102148503,point,A,,True
2144,500.7122274869,71.7361596548,point,B,,True
2145,478.1890011867,22.1650941675,point,B,,True
2146,570.9612445852,37.696827646,point,A,,True
2147,562.8459541056,50.7074965808,point,B,,True
2148,493.6628878467,65.7320790723,point,B,,True
2149,537.7975899796,63.1269093109,point,B,,True
2150,451.0722903556,22.9252963604,point,A,,True
2151,528.2038995339,82.5104322415,point,A,,True
2152,490.0337759286,81.3366387996,point,A,,True
2153,559.7963172941,72.9210353759,point,B,,True
2154,475.2980518591,19.3631564962,point,B,,True
2155,515.5520043785,78.1651256243,point,B,,True
2156,516.2131036123,85.9582984808,point,A,,True
2157,564.2900485948,24.6752000124,point,B,,True
2158,474.4308433171,38.6290993804,point,A,,True
2159,476.392897744,58.9200047271,point,B,,True
2160,564.4512521217,29.057626166,point,B,,True
2161,454.000884944,42.7338643174,point,B,,True
2162,557.6285859899,6.4358352462,point,A,,True
2163,562.6785024909,3.3430392857,point,A,,True
2164,492.1354026384,58.9373850944,point,B,,True
2165,565.9358864865,50.9074929523,point,A,,True
2166,475.6349971745,51.810896728,point,B,,True
2167,485.3060076736,1.2689885573,point,B,,True
2168,577.6898262996,54.5202343,point,A,,True
2169,581.3944128953,36.4674522976,point,B,,True
2170,466.3240087107,50.082913882,point,B,,True
2171,507.7100675475,88.8717417768,point,B,,True
2172,475.5669292511,40.9444230665,point,B,,True
2173,569.8950707898,36.9958506163,point,A,,True
2174,478.4232965875,71.486028051,point,B,,True
2175,582.1375174506,0.2753656966,point,A,,True
2176,583.147592948,8.6372686233,point,B,,True
2177,470.1743845109,51.7732400481,point,B,,True
2178,561.1474348582,24.4078038283,point,B,,True
2179,513.2592386623,65.2268504339,point,A,,True
2180,460.7136850422,33.7947739786,point,A,,True
2181,566.0341421896,51.9487718989,point,A,,True
2182,486.3513736957,69.590906992,point,B,,True
2183,574.7561816537,57.6337871365,point,B,,True
2184,569.85627863,6.9653887944,point,A,,True
2185,553.0379746856,57.9886708685,point,A,,True
2186,564.0575262363,46.5029908241,point,B,,True
2187,561.4492832982,69.9903365114,point,B,,True
2188,476.6136653175,45.1141700222,point,A,,True
2189,525.6209218143,92.122456721,point,A,,True
2190,453.4013106214,44.0225909941,point,A,,True
2191,555.7251878931,1.1644945897,point,A,,True
2192,553.534880268,65.3404994378,point,A,,True
2193,569.5269370993,16.722427913,point,B,,True
2194,463.6362978604,47.1416696996,point,B,,True
2195,477.6569132789,59.7694038544,point,A,,True
2196,489.9693363709,55.4515443243,point,A,,True
2197,571.7594048951,50.2991914551,point,A,,True
2198,512.508774948,78.4847612035,point,B,,True
2199,574.7100587503,47.8748934361,point,B,,True
2200,482.1916324868,41.8324522589,point,A,,True
2201,567.1926151884,32.1578816288,point,A,,True
2202,583.7926211908,39.8894823324,point,B,,True
2203,560.8348496887,53.927082092,point,B,,True
2204,490.4246723234,57.2147658343,point,B,,True
2205,514.8325129282,89.2207906561,point,A,,True
2206,458.3189326397,38.6220959703,point,A,,True
2207,509.2625369304,76.7932322184,point,A,,True
2208,560.4831743939,26.376927008,point,A,,True
2209,527.9988440451,76.9878210777,point,B,,True
2210,567.4216629251,19.050808125,point,B,,True
2211,557.7140667172,48.3923589253,point,B,,True
2212,472.4552845967,45.4384810657,point,B,,True
2213,454.2891774564,2.1236136232,point,B,,True
2214,472.6721758041,59.0270274635,point,B,,True
2215,474.6017246616,53.2879893749,point,B,,True
2216,946.4537157094,402.8845480523,point,A,,True
2217,862.4493466777,343.4703145272,point,B,,True
2218,933.4221196276,323.9144104501,point,A,,True
2219,902.0274893301,443.5822647887,point,A,,True
2220,854.9578917035,342.8332555894,point,A,,True
2221,850.2266759139,404.4357457043,point,A,,True
2222,844.5457473947,340.2424736982,point,B,,True
2223,901.3236226525,434.2832283261,point,A,,True
2224,855.5068315537,386.9505769958,point,B,,True
2225,853.2811922084,409.154443841,point,B,,True
2226,844.6989431866,339.7428573302,point,A,,True
2227,907.0904741348,421.9854684241,point,A,,True
2228,960.6934299719,351.8093490953,point,B,,True
2229,842.8795182083,381.4133196532,point,B,,True
2230,871.463868197,336.1089915566,point,B,,True
2231,962.1156799369,407.7737341136,point,A,,True
2232,845.0866449572,410.0731042729,point,A,,True
2233,883.2072320877,424.8387031403,point,B,,True
2234,900.5461867996,443.5471251903,point,A,,True
2235,862.8318479345,429.6821828083,point,A,,True
2236,884.5215542016,421.7550332097,point,A,,True
2237,848.111820777,366.9132451701,point,A,,True
2238,901.5923268627,313.1744966699,point,A,,True
2239,899.9307342575,314.9991692133,point,B,,True
2240,897.2641432477,423.3909471638,point,B,,True
2241,937.1948757177,424.1292808565,point,B,,True
2242,850.7680761453,409.156511666,point,A,,True
2243,894.7980484032,320.0075393925,point,A,,True
2244,946.7219691699,405.8060080407,point,B,,True
2245,941.3344419207,331.1773592387,point,B,,True
